"","logFC","logCPM","PValue"
"gi|301171814|ref|NR_036168.1| Homo sapiens microRNA 3198-1 (MIR3198-1), microRNA",-0.162675737197029,4.97215208351589,0.437092266709957
"gi|209862788|ref|NM_015241.2| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 1, mRNA",0.0191462427851067,11.6820367781446,0.533094648569973
"gi|170172517|ref|NM_001122731.1| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 3, mRNA",0.0370629954834953,10.2364173741874,0.429556128934319
"gi|209862792|ref|NM_001136004.1| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 2, mRNA",-0.981953280424251,12.0413196215648,1.72679529850993e-234
"gi|262206229|ref|NR_030378.1| Homo sapiens microRNA 648 (MIR648), microRNA",-0.310788223833369,4.97873975050286,0.127751909693456
"gi|212286153|ref|NR_024417.1| Homo sapiens uncharacterized LOC100192420 (FLJ41941), non-coding RNA",0.970660501122073,9.31033406467777,1.82519108534033e-57
"gi|313482831|ref|NM_017929.5| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 1, mRNA",-0.00255193765272128,10.4509637138586,0.95392172880523
"gi|313482833|ref|NM_001199319.1| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 3, mRNA",0.0269305374848483,10.4229165572419,0.523791513697589
"gi|313482832|ref|NM_001127649.2| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 2, mRNA",0.0202453367536667,10.5186582889944,0.631951166895494
"gi|301171365|ref|NM_018943.2| Homo sapiens tubulin, alpha 8 (TUBA8), transcript variant 1, mRNA",-0.0273484352918849,9.56250823076562,0.623664379350406
"gi|301171344|ref|NM_001193414.1| Homo sapiens tubulin, alpha 8 (TUBA8), transcript variant 2, mRNA",0.0469670901427653,9.50587972853201,0.425850778719099
"gi|156071510|ref|NM_017414.3| Homo sapiens ubiquitin specific peptidase 18 (USP18), mRNA",0.0908049013521903,9.51283186703792,0.115455640762147
"gi|117940050|ref|NR_003267.1| Homo sapiens gamma-glutamyltransferase 3 pseudogene (GGT3P), non-coding RNA",0.00924990015189932,9.50825403940857,0.878342099946317
"gi|189011563|ref|NM_005675.4| Homo sapiens DiGeorge syndrome critical region gene 6 (DGCR6), mRNA",-0.0260807622155743,8.80854720641564,0.708863089394467
"gi|304766735|ref|NM_016335.4| Homo sapiens proline dehydrogenase (oxidase) 1 (PRODH), transcript variant 1, mRNA",0.0659463324714073,9.72360892689218,0.227570961848776
"gi|304766646|ref|NM_001195226.1| Homo sapiens proline dehydrogenase (oxidase) 1 (PRODH), transcript variant 2, mRNA",0.0117237267935111,9.4194624226825,0.843403758494733
"gi|345842381|ref|NR_002733.2| Homo sapiens DiGeorge syndrome critical region gene 5 (non-protein coding) (DGCR5), transcript variant 1, non-coding RNA",0.0529335769373297,10.1534130898309,0.257012369721744
"gi|345842382|ref|NR_045121.1| Homo sapiens DiGeorge syndrome critical region gene 5 (non-protein coding) (DGCR5), transcript variant 2, non-coding RNA",-0.0188362474056258,10.0978469255771,0.68442068716884
"gi|205830460|ref|NR_024159.1| Homo sapiens DiGeorge syndrome critical region gene 9 (DGCR9), non-coding RNA",-0.992217362749648,10.2619827320169,1.10064697592262e-103
"gi|221139719|ref|NR_026651.1| Homo sapiens DiGeorge syndrome critical region gene 10 (non-protein coding) (DGCR10), non-coding RNA",-0.487243427973171,8.72977270921458,1.04159980747514e-11
"gi|291084738|ref|NM_001173534.1| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 3, mRNA",0.0539545826284359,10.5530408730544,0.190061045819134
"gi|291084734|ref|NM_001173533.1| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 2, mRNA",0.0902613054252238,10.5817741976684,0.0289277483876841
"gi|296278247|ref|NR_033674.1| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 5, non-coding RNA",0.129493700863112,10.6314993934691,0.00096565466797773
"gi|296278245|ref|NM_001184781.1| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 4, mRNA",-0.0305122161501761,10.6127419108703,0.438786880507099
"gi|123701897|ref|NM_005137.2| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 1, mRNA",-0.00760523769247932,10.6361321770144,0.850795447380925
"gi|205830444|ref|NR_024157.1| Homo sapiens DiGeorge syndrome critical region gene 11 (non-protein coding) (DGCR11), non-coding RNA",-0.00397279839265267,9.61976075851895,0.945812983247253
"gi|126362976|ref|NM_022719.2| Homo sapiens DiGeorge syndrome critical region gene 14 (DGCR14), mRNA",0.043871607967189,10.8760474957121,0.251705880974038
"gi|194294512|ref|NM_053006.4| Homo sapiens testis-specific serine kinase 2 (TSSK2), mRNA",-0.066748612054482,9.31828880007615,0.25944037501674
"gi|4885362|ref|NM_005315.1| Homo sapiens goosecoid homeobox 2 (GSC2), mRNA",-0.0775131970904694,7.78090667446842,0.403731264365262
"gi|374717345|ref|NR_046298.1| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 4, non-coding RNA",0.0480741989252095,9.03351414451101,0.47288397364145
"gi|374713106|ref|NM_005984.3| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 1, mRNA",0.0393607624954147,9.19630821568802,0.538211308575818
"gi|374717339|ref|NR_033687.2| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 2, non-coding RNA",-1.93384919943008,10.372337298086,0
"gi|374717342|ref|NM_001256534.1| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 3, mRNA",0.00397041879656699,9.23373590702141,0.95207555781139
"gi|242247000|ref|NM_001835.3| Homo sapiens clathrin, heavy chain-like 1 (CLTCL1), transcript variant 2, mRNA",0.00637138495864773,10.8733589353143,0.866159774922344
"gi|242246984|ref|NM_007098.3| Homo sapiens clathrin, heavy chain-like 1 (CLTCL1), transcript variant 1, mRNA",0.647801996742442,10.6382391493779,1.36750998873671e-58
"gi|21536484|ref|NM_003325.3| Homo sapiens histone cell cycle regulator (HIRA), mRNA",0.000986146781130054,10.4428211721193,0.983887994367616
"gi|26638658|ref|NM_003776.2| Homo sapiens mitochondrial ribosomal protein L40 (MRPL40), mRNA",-0.0499355480963056,8.06160143443088,0.570335505755565
"gi|261278355|ref|NM_001166242.1| Homo sapiens chromosome 22 open reading frame 39 (C22orf39), transcript variant 2, mRNA",-0.0955435443815895,9.13584794701679,0.130242078294582
"gi|261278353|ref|NM_173793.4| Homo sapiens chromosome 22 open reading frame 39 (C22orf39), transcript variant 1, mRNA",0.0341425116137284,9.41486698691284,0.565160592017633
"gi|241982784|ref|NM_001035247.2| Homo sapiens ubiquitin fusion degradation 1 like (yeast) (UFD1L), transcript variant 2, mRNA",-0.0505980397992609,9.20128658722823,0.421739773837572
"gi|241982781|ref|NM_005659.6| Homo sapiens ubiquitin fusion degradation 1 like (yeast) (UFD1L), transcript variant 1, mRNA",-0.927553284653355,9.86005692254637,3.13132738140602e-70
"gi|523498706|ref|NM_001178010.2| Homo sapiens cell division cycle 45 (CDC45), transcript variant 1, mRNA",-0.0777907951798263,9.48970975405963,0.175376089581995
"gi|523498708|ref|NM_003504.4| Homo sapiens cell division cycle 45 (CDC45), transcript variant 2, mRNA",-0.0561110777115394,9.48567478703818,0.329657745732682
"gi|523498707|ref|NM_001178011.2| Homo sapiens cell division cycle 45 (CDC45), transcript variant 3, mRNA",0.0561709185974318,9.36736960360103,0.36138160251335
"gi|195947371|ref|NM_003277.3| Homo sapiens claudin 5 (CLDN5), transcript variant 2, mRNA",-0.0559623131360405,9.26851095964992,0.361391110773829
"gi|195947373|ref|NM_001130861.1| Homo sapiens claudin 5 (CLDN5), transcript variant 1, mRNA",-0.547649335492263,9.99896623645202,1.44627930044937e-27
"gi|211971054|ref|NR_024381.1| Homo sapiens long intergenic non-protein coding RNA 895 (LINC00895), non-coding RNA",-0.105654974244484,7.88364512555919,0.229956584150926
"gi|313151231|ref|NM_002688.5| Homo sapiens septin 5 (SEPT5), transcript variant 1, mRNA",-0.0662450011153456,9.52126101178964,0.238230503310756
"gi|313151241|ref|NR_037611.1| Homo sapiens SEPT5-GP1BB readthrough (SEPT5-GP1BB), non-coding RNA",0.00164129313785074,10.6550567228074,0.969766791274569
"gi|313151234|ref|NM_001009939.2| Homo sapiens septin 5 (SEPT5), transcript variant 2, mRNA",-0.972541496490022,10.1755561538132,1.09983324248814e-101
"gi|313151242|ref|NR_037612.1| Homo sapiens SEPT5-GP1BB readthrough (SEPT5-GP1BB), non-coding RNA",0.0387474074492681,10.0762226085922,0.425495552294089
"gi|90193628|ref|NM_000407.4| Homo sapiens glycoprotein Ib (platelet), beta polypeptide (GP1BB), mRNA",0.114037230125538,8.42487559585506,0.145126585172653
"gi|5174710|ref|NM_005992.1| Homo sapiens T-box 1 (TBX1), transcript variant B, mRNA",-0.536323655482662,9.42655332253905,3.59444570894964e-20
"gi|18104949|ref|NM_080646.1| Homo sapiens T-box 1 (TBX1), transcript variant A, mRNA",0.00457704736144406,9.00868705276758,0.95039550994811
"gi|18104951|ref|NM_080647.1| Homo sapiens T-box 1 (TBX1), transcript variant C, mRNA",0.0363377693144776,9.47438035550546,0.53252710783422
"gi|126157511|ref|NM_053004.2| Homo sapiens guanine nucleotide binding protein (G protein), beta polypeptide 1-like (GNB1L), mRNA",0.0138677870527669,9.00688608436898,0.840879236163791
"gi|126157476|ref|NM_024627.5| Homo sapiens chromosome 22 open reading frame 29 (C22orf29), mRNA",0.0333936796384465,11.1890601555626,0.328255466724377
"gi|87196331|ref|NM_006440.3| Homo sapiens thioredoxin reductase 2 (TXNRD2), mRNA",0.0133559166017047,9.42831361368443,0.825786684173182
"gi|205830449|ref|NM_000754.3| Homo sapiens catechol-O-methyltransferase (COMT), transcript variant 1, mRNA",0.67389358761052,9.42141202632281,2.15135316757751e-29
"gi|205830450|ref|NM_001135161.1| Homo sapiens catechol-O-methyltransferase (COMT), transcript variant 2, mRNA",0.534558251007818,9.40264140509966,5.46586586360447e-20
"gi|205830452|ref|NM_001135162.1| Homo sapiens catechol-O-methyltransferase (COMT), transcript variant 3, mRNA",2.01305794511855,9.02478380336144,3.75577508246589e-177
"gi|205830454|ref|NM_007310.2| Homo sapiens catechol-O-methyltransferase (COMT), transcript variant 4, mRNA",-0.0542100406546659,9.46728081468718,0.352437834074922
"gi|337756893|ref|NR_039918.1| Homo sapiens microRNA 4761 (MIR4761), microRNA",0.169584030303111,5.1392232444357,0.40905848332334
"gi|299829181|ref|NM_001670.2| Homo sapiens armadillo repeat gene deleted in velocardiofacial syndrome (ARVCF), mRNA",0.00633789942417588,10.4691508297591,0.88488550370441
"gi|190570175|ref|NM_152906.4| Homo sapiens transport and golgi organization 2 homolog (Drosophila) (TANGO2), mRNA",-0.54667027739783,9.91382359844918,8.78789991027121e-27
"gi|262205427|ref|NR_029706.1| Homo sapiens microRNA 185 (MIR185), microRNA",-0.34836205978675,5.46975601375592,0.0494588873871078
"gi|298358603|ref|NM_022720.6| Homo sapiens DGCR8 microprocessor complex subunit (DGCR8), transcript variant 1, mRNA",0.0684876328271884,10.6498056289683,0.0954652399920409
"gi|298358597|ref|NM_001190326.1| Homo sapiens DGCR8 microprocessor complex subunit (DGCR8), transcript variant 2, mRNA",0.0232426588183664,10.6206690732933,0.574366610369666
"gi|312147419|ref|NR_037412.1| Homo sapiens microRNA 3618 (MIR3618), microRNA",-0.523683072706907,5.60714632872326,0.00242122825080753
"gi|269847524|ref|NR_031706.1| Homo sapiens microRNA 1306 (MIR1306), microRNA",0.212788875195305,4.79105373134053,0.338766002325326
"gi|384229062|ref|NM_182984.4| Homo sapiens tRNA methyltransferase 2 homolog A (S. cerevisiae) (TRMT2A), transcript variant 2, mRNA",0.0738892607364188,9.97425998602072,0.139758032152356
"gi|384229061|ref|NM_022727.5| Homo sapiens tRNA methyltransferase 2 homolog A (S. cerevisiae) (TRMT2A), transcript variant 1, mRNA",-0.979515570234305,10.6098340995015,9.82733940244367e-129
"gi|384229063|ref|NM_001257994.1| Homo sapiens tRNA methyltransferase 2 homolog A (S. cerevisiae) (TRMT2A), transcript variant 3, mRNA",0.117579370639726,10.0660503319054,0.0188455016416761
"gi|520975480|ref|NM_002882.3| Homo sapiens RAN binding protein 1 (RANBP1), transcript variant 2, mRNA",-0.499117160650311,8.944675210477,9.25423070851023e-13
"gi|297206815|ref|NM_013373.3| Homo sapiens zinc finger, DHHC-type containing 8 (ZDHHC8), transcript variant 2, mRNA",0.0637615374803785,10.7992734368125,0.0897506236992069
"gi|297206816|ref|NM_001185024.1| Homo sapiens zinc finger, DHHC-type containing 8 (ZDHHC8), transcript variant 1, mRNA",-0.0169056887605787,10.1254905082119,0.719158795125776
"gi|343780886|ref|NM_001243537.1| Homo sapiens uncharacterized LOC388849 (LOC388849), mRNA",0.0633619009638584,7.80208609054929,0.485463303972243
"gi|336285276|ref|NR_038460.1| Homo sapiens uncharacterized LOC284865 (LOC284865), non-coding RNA",0.0925876088846312,9.57640432596619,0.102418019490591
"gi|223941895|ref|NR_026919.1| Homo sapiens long intergenic non-protein coding RNA 896 (LINC00896), non-coding RNA",0.105215532310019,9.54916310014957,0.0525876445473327
"gi|47519383|ref|NM_023004.5| Homo sapiens reticulon 4 receptor (RTN4R), mRNA",0.000837095485882697,9.37788623478101,0.993191498952644
"gi|269847136|ref|NR_031618.1| Homo sapiens microRNA 1286 (MIR1286), microRNA",-0.381793378703218,4.89661551543687,0.0599990725763804
"gi|301601622|ref|NM_033257.3| Homo sapiens DiGeorge syndrome critical region gene 6-like (DGCR6L), mRNA",-0.0761046448767895,8.6890818353319,0.291148492822686
"gi|335892856|ref|NR_038388.1| Homo sapiens uncharacterized LOC729444 (LOC729444), non-coding RNA",-0.868699465850753,10.6930806319494,3.65297585761313e-110
"gi|334085263|ref|NM_001242313.1| Homo sapiens transmembrane protein 191B (TMEM191B), mRNA",-1.85743864523594,10.1730648965712,7.77522894154007e-300
"gi|148539559|ref|NR_003563.1| Homo sapiens phosphatidylinositol 4-kinase, catalytic, alpha pseudogene 1 (PI4KAP1), non-coding RNA",0.598661153817097,9.43872157416693,2.8584785405349e-25
"gi|153792194|ref|NM_015672.1| Homo sapiens RIMS binding protein 3 (RIMBP3), mRNA",-0.0625619088647223,10.981578714134,0.0768855262505422
"gi|374671825|ref|NR_046282.1| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 5, non-coding RNA",-0.57262376153393,10.8040991098617,6.52218921849011e-52
"gi|374670659|ref|NM_003426.3| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 1, mRNA",0.073711350165483,10.4495899614668,0.0914966116955526
"gi|374671818|ref|NM_001256523.1| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 2, mRNA",0.0451110285242226,10.4002228097608,0.292564068812423
"gi|374671820|ref|NM_001256524.1| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 3, mRNA",0.0134822204721584,10.3510894320838,0.761212896219988
"gi|374671822|ref|NM_001256525.1| Homo sapiens zinc finger protein 74 (ZNF74), transcript variant 4, mRNA",-0.522357543103015,10.6585045495182,2.90796770800035e-38
"gi|310923193|ref|NM_182895.2| Homo sapiens scavenger receptor class F, member 2 (SCARF2), transcript variant 2, mRNA",0.63981292916667,9.93205831040089,1.61882215730158e-36
"gi|310923192|ref|NM_153334.4| Homo sapiens scavenger receptor class F, member 2 (SCARF2), transcript variant 1, mRNA",0.0233534113894112,10.2841368783982,0.604032988238404
"gi|299758463|ref|NR_033825.1| Homo sapiens kelch-like family member 22 (KLHL22), transcript variant 2, non-coding RNA",-0.015047451675436,9.77129739228695,0.778223715992661
"gi|299758460|ref|NM_032775.3| Homo sapiens kelch-like family member 22 (KLHL22), transcript variant 1, mRNA",0.0359880210453911,9.85999819511333,0.488001509923729
"gi|51477699|ref|NM_001003891.1| Homo sapiens mediator complex subunit 15 (MED15), transcript variant 1, mRNA",-0.0113273052121621,10.1716226562063,0.808336485300622
"gi|51477698|ref|NM_015889.3| Homo sapiens mediator complex subunit 15 (MED15), transcript variant 2, mRNA",0.00138906873695052,10.1842848290152,0.978383626347725
"gi|218083806|ref|NR_024592.1| Homo sapiens POM121 transmembrane nucleoporin-like 4 pseudogene (POM121L4P), non-coding RNA",1.14034032526372,9.12993216507671,2.48867315861375e-68
"gi|223468582|ref|NR_026815.1| Homo sapiens transmembrane protein 191A (pseudogene) (TMEM191A), non-coding RNA",0.0703262319028364,9.41931051612051,0.225731592989481
"gi|348041301|ref|NM_058004.3| Homo sapiens phosphatidylinositol 4-kinase, catalytic, alpha (PI4KA), transcript variant 1, mRNA",-1.00172607247317,11.7824204676758,1.20387612236995e-211
"gi|155030227|ref|NM_002650.2| Homo sapiens phosphatidylinositol 4-kinase, catalytic, alpha (PI4KA), transcript variant 2, mRNA",0.0179665226929781,10.0895396074291,0.706983266292342
"gi|73858565|ref|NM_000185.3| Homo sapiens serpin peptidase inhibitor, clade D (heparin cofactor), member 1 (SERPIND1), mRNA",0.0417486158725689,9.57131163137073,0.454423826210651
"gi|208973263|ref|NM_004782.3| Homo sapiens synaptosomal-associated protein, 29kDa (SNAP29), mRNA",0.0437330865243487,10.5496805948229,0.292183091642118
"gi|219555643|ref|NM_005207.3| Homo sapiens v-crk avian sarcoma virus CT10 oncogene homolog-like (CRKL), mRNA",0.463840864376514,10.6015620724977,2.70576032946818e-32
"gi|226437565|ref|NM_144704.2| Homo sapiens apoptosis-inducing factor, mitochondrion-associated, 3 (AIFM3), transcript variant 1, mRNA",0.57639203089496,9.40361041592613,1.71299344998545e-23
"gi|226437566|ref|NM_001018060.2| Homo sapiens apoptosis-inducing factor, mitochondrion-associated, 3 (AIFM3), transcript variant 2, mRNA",0.0309907431615006,9.67856580758225,0.572498144801239
"gi|226437567|ref|NM_001146288.1| Homo sapiens apoptosis-inducing factor, mitochondrion-associated, 3 (AIFM3), transcript variant 3, mRNA",0.0173685680455072,9.68810450842812,0.7500851362398
"gi|226437569|ref|NR_027464.1| Homo sapiens apoptosis-inducing factor, mitochondrion-associated, 3 (AIFM3), transcript variant 4, non-coding RNA",0.0272017226066981,9.66406401962066,0.62281552707795
"gi|122939136|ref|NM_006767.3| Homo sapiens leucine-zipper-like transcription regulator 1 (LZTR1), mRNA",0.043664790729396,10.5637506089661,0.288967596578336
"gi|56788350|ref|NM_001008695.1| Homo sapiens THAP domain containing 7 (THAP7), transcript variant 2, mRNA",0.00284562762563975,8.6315288564872,0.975808635550752
"gi|56788348|ref|NM_030573.2| Homo sapiens THAP domain containing 7 (THAP7), transcript variant 1, mRNA",-0.0174760979931266,8.76704314761675,0.807531433029397
"gi|224451064|ref|NR_027051.1| Homo sapiens THAP7 antisense RNA 1 (THAP7-AS1), transcript variant 1, non-coding RNA",0.0399443779653512,9.85358798970554,0.434912390794626
"gi|224451065|ref|NR_027052.1| Homo sapiens THAP7 antisense RNA 1 (THAP7-AS1), transcript variant 2, non-coding RNA",1.01302961931116,8.4779531382774,4.69083061863991e-37
"gi|153070786|ref|NR_003608.1| Homo sapiens tubulin, alpha 3f, pseudogene (TUBA3FP), non-coding RNA",-0.0567875645522093,9.41516333019951,0.332651028484791
