"","row.names.Xald.","rab.all","rab.win.1","rab.win.2","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"gi|51093855|ref|NM_033070.2| Homo sapiens cat eye syndrome chromosome region, candidate 5 (CECR5), transcript variant 2, mRNA","gi|51093855|ref|NM_033070.2| Homo sapiens cat eye syndrome chromosome region, candidate 5 (CECR5), transcript variant 2, mRNA",0.0572971838975374,-0.0998105054952614,0.218923435209901,0.178323531383555,1.83699643943318,0.0949932945835702,0.454427089826041,0.88229630152295,0.966332345301549,0.741821356413979,0.928201484726778
"gi|213512664|ref|NR_024483.1| Homo sapiens CECR5 antisense RNA 1 (CECR5-AS1), transcript variant 1, non-coding RNA","gi|213512664|ref|NR_024483.1| Homo sapiens CECR5 antisense RNA 1 (CECR5-AS1), transcript variant 1, non-coding RNA",-1.22922403577286,-2.19483393659914,-0.908449186638566,0.993288795241671,3.13313267101084,0.300690785840934,0.345903795125238,0.243637295532255,0.704494478948757,0.205175160244084,0.664560931024643
"gi|213512645|ref|NR_024482.1| Homo sapiens CECR5 antisense RNA 1 (CECR5-AS1), transcript variant 2, non-coding RNA","gi|213512645|ref|NR_024482.1| Homo sapiens CECR5 antisense RNA 1 (CECR5-AS1), transcript variant 2, non-coding RNA",-1.98276095846479,-1.5343904919155,-2.71043660485687,-1.1050567618933,1.80357932752674,-0.555607491806173,0.272135457299492,0.0384407070958036,0.373730742933383,0.0476564591687758,0.365853725572333
"gi|29029551|ref|NM_177405.1| Homo sapiens cat eye syndrome chromosome region, candidate 1 (CECR1), transcript variant 2, mRNA","gi|29029551|ref|NM_177405.1| Homo sapiens cat eye syndrome chromosome region, candidate 1 (CECR1), transcript variant 2, mRNA",0.509429758404227,1.39028340738608,0.123136032453733,-1.15946876095056,2.30160901549234,-0.444679554204854,0.288686642234887,0.0962912155044378,0.517946669329738,0.0891091804614823,0.470611864915066
"gi|29029549|ref|NM_017424.2| Homo sapiens cat eye syndrome chromosome region, candidate 1 (CECR1), transcript variant 1, mRNA","gi|29029549|ref|NM_017424.2| Homo sapiens cat eye syndrome chromosome region, candidate 1 (CECR1), transcript variant 1, mRNA",1.00052469103021,1.53734250567453,0.546774817037027,-1.06224222756453,1.50692964163851,-0.614234523848044,0.220052140946507,0.0505610108188577,0.415216654276252,0.0206938528139649,0.269120958151551
"gi|345525396|ref|NR_038398.2| Homo sapiens cat eye syndrome chromosome region, candidate 3 (non-protein coding) (CECR3), non-coding RNA","gi|345525396|ref|NR_038398.2| Homo sapiens cat eye syndrome chromosome region, candidate 3 (non-protein coding) (CECR3), non-coding RNA",-0.485217693315342,-0.511700062759039,-0.483275817915272,0.271449493782987,2.0339472102171,0.118180505855681,0.440104175252253,0.613954115038579,0.902574193741763,0.626255827372755,0.896701149554332
"gi|270132321|ref|NM_031413.3| Homo sapiens cat eye syndrome chromosome region, candidate 2 (CECR2), mRNA","gi|270132321|ref|NM_031413.3| Homo sapiens cat eye syndrome chromosome region, candidate 2 (CECR2), mRNA",1.34353360305655,1.03483709628898,1.78420046520526,1.07543776667003,2.14838550373777,0.431292124442859,0.289062536254883,0.205344298298107,0.68000093588749,0.0895372021806434,0.472031779817788
"gi|13899341|ref|NM_031481.1| Homo sapiens solute carrier family 25 (glutamate carrier), member 18 (SLC25A18), mRNA","gi|13899341|ref|NM_031481.1| Homo sapiens solute carrier family 25 (glutamate carrier), member 18 (SLC25A18), mRNA",0.806243984267685,-0.666363443673794,1.4894055093097,2.03165462293751,2.3647125202275,0.705315710599517,0.195058585976756,0.0440634026798107,0.394087904710668,0.011657565244017,0.201371483227962
"gi|87159815|ref|NM_001039366.1| Homo sapiens ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 2, mRNA","gi|87159815|ref|NM_001039366.1| Homo sapiens ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 2, mRNA",-0.356638738351167,-0.0373106097457514,-0.356638738351167,0.0197282372183452,2.47635666920327,0.00808194225972234,0.494148245298071,0.896356779274585,0.969714598402837,0.962827657686909,0.991220244348658
"gi|87159817|ref|NM_001039367.1| Homo sapiens ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 3, mRNA","gi|87159817|ref|NM_001039367.1| Homo sapiens ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 3, mRNA",-0.446446822035895,0.586466518172239,-0.594075629769868,-1.09238770267639,2.80068206411886,-0.344621601603858,0.338541692133903,0.310083791929615,0.759641081841451,0.1983754820358,0.659417830877384
"gi|87159814|ref|NM_001696.3| Homo sapiens ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 1, mRNA","gi|87159814|ref|NM_001696.3| Homo sapiens ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 1, mRNA",-0.849885064647299,-0.628431170508319,-0.898254636679142,-0.432791562680733,2.57367437845759,-0.162313815680032,0.435630698430412,0.487566029440002,0.853915276105994,0.647439816942883,0.902291554882411
"gi|398707252|ref|NM_015367.3| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 1, mRNA","gi|398707252|ref|NM_015367.3| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 1, mRNA",1.87232368620077,2.46370633925068,1.06858573191525,-1.09146727224176,2.73306215286742,-0.362220395395747,0.358072938476086,0.262120347872894,0.726468503055319,0.260058625963147,0.717573602140384
"gi|398775379|ref|NM_001270731.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 7, mRNA","gi|398775379|ref|NM_001270731.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 7, mRNA",0.998394621734633,2.06160142581128,0.677520114494199,-0.664247222452569,2.78503795828455,-0.248179883387548,0.41612484961297,0.565174150442594,0.886468010652358,0.495146556356216,0.856224085034381
"gi|398775908|ref|NM_001270734.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 10, mRNA","gi|398775908|ref|NM_001270734.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 10, mRNA",2.10409436749029,2.01339457243166,2.35039123764304,0.46627471411975,2.9413038819089,0.151375516303031,0.408854179986838,0.763420865013299,0.941579248138729,0.519150447265247,0.867667078691892
"gi|398775088|ref|NM_001270729.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 5, mRNA","gi|398775088|ref|NM_001270729.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 5, mRNA",1.71002045990403,1.68804902616436,1.85331903848903,0.302462537382898,2.79146111588044,0.0836788587151313,0.466145838138448,0.974067773736592,0.990969975660703,0.827247935677527,0.954082051041676
"gi|398775598|ref|NM_001270732.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 8, mRNA","gi|398775598|ref|NM_001270732.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 8, mRNA",1.67365897246163,1.69512313987099,1.49887848917517,-0.0259937155569814,2.96634253009426,-0.00889517378537064,0.488946685563572,0.901855373809842,0.970573360792575,0.939854697269684,0.98558743888644
"gi|398777064|ref|NM_001270735.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 11, mRNA","gi|398777064|ref|NM_001270735.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 11, mRNA",1.42672175630332,0.344558567576493,1.66543622828342,1.0453443258052,2.7001503455759,0.334269342768348,0.357607304021333,0.215755090659379,0.689295082543259,0.245636404205231,0.704695908677725
"gi|398774965|ref|NM_001270728.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 4, mRNA","gi|398774965|ref|NM_001270728.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 4, mRNA",1.75643169060889,1.84291748089137,1.53536502627329,-0.0864383645719773,3.12831064313383,-0.0346938095532205,0.479843956030925,0.95688523124221,0.985683380445219,0.918754016964998,0.980346724653249
"gi|398774578|ref|NM_001270726.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 2, mRNA","gi|398774578|ref|NM_001270726.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 2, mRNA",0.840483792790929,0.840483792790929,0.631051307390862,-0.257525397966815,2.84025361266164,-0.0748583588620301,0.473958337022638,0.791803317839951,0.946291444236596,0.864266192251852,0.966250013090741
"gi|398774790|ref|NM_001270727.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 3, mRNA","gi|398774790|ref|NM_001270727.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 3, mRNA",1.83245775478362,1.8305200441305,1.96630020776532,0.414134015248675,2.47958339354539,0.143208697579622,0.420026019367986,0.170326089042761,0.645411429987423,0.564357037371365,0.879205801943361
"gi|398775209|ref|NM_001270730.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 6, mRNA","gi|398775209|ref|NM_001270730.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 6, mRNA",1.55238833391903,2.35395177181449,0.626930996115036,-1.52405789732317,2.50012689739813,-0.514692306940403,0.292587811635872,0.14037588642879,0.601575664256199,0.0808860278401098,0.452336843024017
"gi|398776358|ref|NR_073068.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 12, non-coding RNA","gi|398776358|ref|NR_073068.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 12, non-coding RNA",1.43792003962298,1.45835115646119,1.35256387933563,0.288537552423165,2.42404934815956,0.111036374986502,0.460338107054887,0.436931495478577,0.832956204904534,0.751773427642488,0.93034386203725
"gi|398776655|ref|NR_073069.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 13, non-coding RNA","gi|398776655|ref|NR_073069.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 13, non-coding RNA",1.92134115932985,2.71207749750612,1.22348594838157,-1.92924374862967,2.45824744722445,-0.76922023106743,0.202860922991527,0.00601869562807833,0.204586194990025,0.0093588003983498,0.181955216765817
"gi|398774358|ref|NM_001270733.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 9, mRNA","gi|398774358|ref|NM_001270733.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 9, mRNA",1.49509528316475,1.49509528316475,1.32577378643163,0.0324090637054004,2.28554020867371,0.0192133680957882,0.495448635231799,0.784792301858188,0.945864728656853,0.964049798486108,0.991391737900632
"gi|347300409|ref|NM_001244567.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 4, mRNA","gi|347300409|ref|NM_001244567.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 4, mRNA",0.285588579207565,-0.512479004993398,1.01120300109919,0.554796075727362,2.95701493310742,0.160352960417545,0.438231478280015,0.718745602353631,0.932397356898317,0.635756261611756,0.899964340048252
"gi|347300417|ref|NM_001244570.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 6, mRNA","gi|347300417|ref|NM_001244570.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 6, mRNA",0.999218067007721,0.795954041927254,1.01337766290683,0.353466571207443,2.34225215691564,0.0959626811251101,0.453836157406492,0.626686770840294,0.906809762908831,0.71386368450082,0.919741905417007
"gi|347300412|ref|NM_197967.2| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 3, mRNA","gi|347300412|ref|NM_197967.2| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 3, mRNA",0.472615327921041,0.314916617892154,0.78926394777311,0.464942906542557,2.08164437561275,0.222171819249337,0.407552096857168,0.436645304532366,0.832469388048632,0.42827512539957,0.826509063227957
"gi|347300415|ref|NM_001244569.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 5, mRNA","gi|347300415|ref|NM_001244569.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 5, mRNA",0.123040518055068,-0.325617029741777,0.479169670477014,-0.277295837915966,3.0506686482642,-0.0871887758246688,0.462239588698916,0.644447099935762,0.914544329191857,0.822915241391399,0.952465854515636
"gi|347300411|ref|NM_001196.3| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 2, mRNA","gi|347300411|ref|NM_001196.3| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 2, mRNA",0.477900358051961,0.80937009474431,0.192799136313137,-0.25348754493932,2.54082675411117,-0.0775194614264766,0.468140446640521,0.878756516201924,0.965558046311352,0.807926253145159,0.948285648678896
"gi|347300422|ref|NM_001244572.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 7, mRNA","gi|347300422|ref|NM_001244572.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 7, mRNA",0.437467936777559,-0.967444060680458,1.26973520564884,1.58704664265535,3.40929996953444,0.476970867190299,0.275682744387271,0.0447014711713497,0.398117106622165,0.0628079345736711,0.407583801240395
"gi|347300421|ref|NM_197966.2| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 1, mRNA","gi|347300421|ref|NM_197966.2| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 1, mRNA",0.289908771597272,-0.0857026078882193,0.905068539953396,0.81628551210975,2.65736105532428,0.310788258401644,0.373211982683555,0.343216543613136,0.783590610685337,0.351930365472628,0.781195108645226
"gi|301171814|ref|NR_036168.1| Homo sapiens microRNA 3198-1 (MIR3198-1), microRNA","gi|301171814|ref|NR_036168.1| Homo sapiens microRNA 3198-1 (MIR3198-1), microRNA",-4.18479939937211,-3.85230814067874,-4.48212944094858,-0.423291830755728,2.17285361945512,-0.153746532216673,0.426527968969526,0.650055880742991,0.900001801754443,0.58717130686987,0.875161521943743
"gi|209862788|ref|NM_015241.2| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 1, mRNA","gi|209862788|ref|NM_015241.2| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 1, mRNA",1.96714342986447,2.0624043739453,1.80024481026875,-0.645013950326787,2.06857638165227,-0.268054313410712,0.378413542267758,0.259223656461358,0.725080825916169,0.340883041464694,0.773616001750331
"gi|170172517|ref|NM_001122731.1| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 3, mRNA","gi|170172517|ref|NM_001122731.1| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 3, mRNA",0.439161305426203,0.219143029812017,0.752125691339097,0.762914805253023,3.23705182405133,0.209284500297209,0.378413542267758,0.368394257382387,0.798755050445927,0.320098304239844,0.759187601854459
"gi|209862792|ref|NM_001136004.1| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 2, mRNA","gi|209862792|ref|NM_001136004.1| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 2, mRNA",2.79797902785113,2.75926225726784,2.79797902785113,0.388411443116357,2.93288273222109,0.148334770683064,0.420572928179032,0.602913036217432,0.900405923265218,0.512292848951762,0.865010484214896
"gi|262206229|ref|NR_030378.1| Homo sapiens microRNA 648 (MIR648), microRNA","gi|262206229|ref|NR_030378.1| Homo sapiens microRNA 648 (MIR648), microRNA",-4.58345609385103,-4.26129505774361,-4.85499304663054,-0.677834778520576,2.72353432777058,-0.221583019781798,0.404947930599631,0.418398730911914,0.805295886414574,0.459945051940421,0.822237481764192
"gi|212286153|ref|NR_024417.1| Homo sapiens uncharacterized LOC100192420 (FLJ41941), non-coding RNA","gi|212286153|ref|NR_024417.1| Homo sapiens uncharacterized LOC100192420 (FLJ41941), non-coding RNA",0.0289260497525703,-0.584870232699742,0.591536991447456,1.03872949672532,1.88730039497253,0.445167999823986,0.257477287862858,0.115566927349107,0.556102389134413,0.0500852206751386,0.37520044779005
"gi|313482831|ref|NM_017929.5| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 1, mRNA","gi|313482831|ref|NM_017929.5| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 1, mRNA",0.775177106813892,1.10721786623877,0.622547578178014,-0.192809276053481,2.57091710520314,-0.0647961348107077,0.474642396300368,0.894671785349362,0.968749896131943,0.829790387925105,0.954494918888544
"gi|313482833|ref|NM_001199319.1| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 3, mRNA","gi|313482833|ref|NM_001199319.1| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 3, mRNA",1.6825316916211,1.68688868397906,1.62245790302274,0.0607910398013924,1.96064519966938,0.0236731886287735,0.490247075497121,0.803973662542296,0.948336931963829,0.896153047614487,0.974535087364982
"gi|313482832|ref|NM_001127649.2| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 2, mRNA","gi|313482832|ref|NM_001127649.2| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 2, mRNA",0.351316407658729,0.0583874457829152,0.701384844365139,0.605550058814522,3.35481236766244,0.183878877475351,0.396619000914545,0.601100328956491,0.899428176448392,0.441494857822552,0.833018462894391
"gi|301171365|ref|NM_018943.2| Homo sapiens tubulin, alpha 8 (TUBA8), transcript variant 1, mRNA","gi|301171365|ref|NM_018943.2| Homo sapiens tubulin, alpha 8 (TUBA8), transcript variant 1, mRNA",0.731998727738472,0.735869614066781,0.648823353001142,-0.453383972761958,2.22545428690214,-0.152260201456461,0.42447917758573,0.230326950597131,0.701595652935829,0.500761235668356,0.857545972233284
"gi|301171344|ref|NM_001193414.1| Homo sapiens tubulin, alpha 8 (TUBA8), transcript variant 2, mRNA","gi|301171344|ref|NM_001193414.1| Homo sapiens tubulin, alpha 8 (TUBA8), transcript variant 2, mRNA",-0.142506643319789,-0.242970443270319,-0.0821712369902983,0.16889218192996,1.58829869633775,0.103333190820278,0.443433037983615,0.516473717590323,0.866155616822637,0.662223762007443,0.906561362945445
"gi|156071510|ref|NM_017414.3| Homo sapiens ubiquitin specific peptidase 18 (USP18), mRNA","gi|156071510|ref|NM_017414.3| Homo sapiens ubiquitin specific peptidase 18 (USP18), mRNA",-0.21271398306419,-0.048519165002916,-0.521329376113466,-0.481503260615709,1.90402511956561,-0.239884941848409,0.36671003322375,0.312924081991827,0.762114530509843,0.307430829388171,0.751241595759784
"gi|117940050|ref|NR_003267.1| Homo sapiens gamma-glutamyltransferase 3 pseudogene (GGT3P), non-coding RNA","gi|117940050|ref|NR_003267.1| Homo sapiens gamma-glutamyltransferase 3 pseudogene (GGT3P), non-coding RNA",0.102108973896694,-0.372337765463869,0.248315622803105,0.544185790659115,2.23003162978065,0.227212951347087,0.432291676411536,0.334497068024962,0.778240094755557,0.537290383995968,0.871402322268891
"gi|189011563|ref|NM_005675.4| Homo sapiens DiGeorge syndrome critical region gene 6 (DGCR6), mRNA","gi|189011563|ref|NM_005675.4| Homo sapiens DiGeorge syndrome critical region gene 6 (DGCR6), mRNA",-0.298186186833853,0.171390835260254,-1.16777765227329,-0.297725474603836,2.32002639154546,-0.137514661307613,0.442132648057187,0.325644990990179,0.771092627594634,0.648538842849673,0.902135128902401
"gi|304766735|ref|NM_016335.4| Homo sapiens proline dehydrogenase (oxidase) 1 (PRODH), transcript variant 1, mRNA","gi|304766735|ref|NM_016335.4| Homo sapiens proline dehydrogenase (oxidase) 1 (PRODH), transcript variant 1, mRNA",0.526071093137035,1.08520523531066,0.30924889967885,-0.735101550864541,1.98679997694089,-0.327664901516015,0.372395852617916,0.308490759960981,0.760118293513477,0.285786772517932,0.735922437191352
"gi|304766646|ref|NM_001195226.1| Homo sapiens proline dehydrogenase (oxidase) 1 (PRODH), transcript variant 2, mRNA","gi|304766646|ref|NM_001195226.1| Homo sapiens proline dehydrogenase (oxidase) 1 (PRODH), transcript variant 2, mRNA",0.563323307144135,0.679215000680898,0.15136821067074,-0.378546593048124,1.90656269528517,-0.188414813045216,0.412760429379322,0.718157803000729,0.932419446007969,0.495328579416276,0.857036254929947
"gi|345842381|ref|NR_002733.2| Homo sapiens DiGeorge syndrome critical region gene 5 (non-protein coding) (DGCR5), transcript variant 1, non-coding RNA","gi|345842381|ref|NR_002733.2| Homo sapiens DiGeorge syndrome critical region gene 5 (non-protein coding) (DGCR5), transcript variant 1, non-coding RNA",0.847642117938739,0.0906264029171258,1.2921659716612,0.778196607895017,2.08915834029237,0.344575601457533,0.371093769509244,0.302061797139703,0.754464207484121,0.300687008488046,0.746277819883619
