"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gi|168229201|ref|NR_015352.1| Homo sapiens cat eye syndrome chromosome region, candidate 7 (non-protein coding) (CECR7), non-coding RNA",399.729494116276,-0.320808381054677,0.555500832628537,-0.577511971560269,0.563593653825094,0.847457923026066
"gi|411147377|ref|NM_014339.6| Homo sapiens interleukin 17 receptor A (IL17RA), mRNA",1042.59214180489,0.161282502239726,0.610078467017471,0.26436353839564,0.791499804500615,0.926677113446404
"gi|251823729|ref|NM_001163079.1| Homo sapiens cat eye syndrome chromosome region, candidate 6 (CECR6), transcript variant 2, mRNA",459.466865191014,-0.30650028105258,0.606872548185721,-0.505048847519763,0.613524527673932,0.875970228146062
"gi|251823728|ref|NM_031890.3| Homo sapiens cat eye syndrome chromosome region, candidate 6 (CECR6), transcript variant 1, mRNA",909.956087984062,0.283075078794371,0.526766548534339,0.537382412725317,0.59100348920448,0.857530868654064
"gi|51093854|ref|NM_017829.5| Homo sapiens cat eye syndrome chromosome region, candidate 5 (CECR5), transcript variant 1, mRNA",323.077855122066,0.504669442765503,0.656089556385067,0.769208163510693,0.441769744958511,0.797372764983917
"gi|51093855|ref|NM_033070.2| Homo sapiens cat eye syndrome chromosome region, candidate 5 (CECR5), transcript variant 2, mRNA",297.888517454132,0.1619533793396,0.49247000875601,0.328859375109355,0.742261981867117,0.917088155254392
"gi|213512664|ref|NR_024483.1| Homo sapiens CECR5 antisense RNA 1 (CECR5-AS1), transcript variant 1, non-coding RNA",103.183322288758,0.86857333972662,0.629790134057183,1.37914726312267,0.167849354105635,0.561351722177352
"gi|213512645|ref|NR_024482.1| Homo sapiens CECR5 antisense RNA 1 (CECR5-AS1), transcript variant 2, non-coding RNA",61.6439643912055,-0.904352788671826,0.476096190631898,-1.89951695994779,0.0574965388606018,0.340527888219564
"gi|29029551|ref|NM_177405.1| Homo sapiens cat eye syndrome chromosome region, candidate 1 (CECR1), transcript variant 2, mRNA",457.506588343553,-0.596286417481007,0.566651473471139,-1.05229836221608,0.292662682865285,0.688279016591539
"gi|29029549|ref|NM_017424.2| Homo sapiens cat eye syndrome chromosome region, candidate 1 (CECR1), transcript variant 1, mRNA",535.088598638069,-0.767555677565688,0.456640785203522,-1.68087411908157,0.0927873679896202,0.417543155953291
"gi|345525396|ref|NR_038398.2| Homo sapiens cat eye syndrome chromosome region, candidate 3 (non-protein coding) (CECR3), non-coding RNA",228.598431468047,0.152461517414542,0.51599978565743,0.295468179740214,0.767636256714695,0.926677113446404
"gi|270132321|ref|NM_031413.3| Homo sapiens cat eye syndrome chromosome region, candidate 2 (CECR2), mRNA",903.15655160068,1.22863544196853,0.575230117731177,2.13590249205746,0.0326873624413245,0.247991724968065
"gi|13899341|ref|NM_031481.1| Homo sapiens solute carrier family 25 (glutamate carrier), member 18 (SLC25A18), mRNA",475.74363944357,1.87365851957758,0.590867080762043,3.17103216710113,0.00151898321754205,0.0332006331834191
"gi|87159815|ref|NM_001039366.1| Homo sapiens ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 2, mRNA",246.606225360783,-0.332782391291686,0.570816390926812,-0.582993755227246,0.559897504115586,0.847457923026066
"gi|87159817|ref|NM_001039367.1| Homo sapiens ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 3, mRNA",255.714866165957,-0.978856173918973,0.609134847030071,-1.6069613792275,0.108062840436904,0.448262162736963
"gi|87159814|ref|NM_001696.3| Homo sapiens ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1 (ATP6V1E1), transcript variant 1, mRNA",189.966660525142,-0.335266777087411,0.604991981589458,-0.554167306823779,0.579464350443789,0.85248120786442
"gi|398707252|ref|NM_015367.3| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 1, mRNA",1352.40354029577,-1.09663476896017,0.625894319836622,-1.75210851769101,0.0797551499230146,0.391766556254533
"gi|398775379|ref|NM_001270731.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 7, mRNA",796.390940714686,-0.291322208353932,0.633155995311289,-0.460111268804624,0.645436355957408,0.883026191905962
"gi|398775908|ref|NM_001270734.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 10, mRNA",1024.47670898661,0.752876749346441,0.606220573599864,1.24191883636628,0.214266509503349,0.599684925988033
"gi|398775088|ref|NM_001270729.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 5, mRNA",1104.63188368228,0.671191050051894,0.623829777808804,1.07592018516565,0.281962953626471,0.677596836201833
"gi|398775598|ref|NM_001270732.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 8, mRNA",651.002596726068,0.0344603209743362,0.604337154538398,0.0570216818799724,0.95452792359661,0.987887975041362
"gi|398777064|ref|NM_001270735.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 11, mRNA",1033.09515753553,0.622816571361064,0.652239688496616,0.954889103416305,0.339633780771104,0.718845998484531
"gi|398774965|ref|NM_001270728.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 4, mRNA",838.003482829297,-0.232068725332561,0.644773371658425,-0.359922936543822,0.718904764050477,0.915097376106711
"gi|398774578|ref|NM_001270726.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 2, mRNA",672.862487765356,0.501345263439298,0.634974687307676,0.789551573409999,0.429789699229429,0.794629686632109
"gi|398774790|ref|NM_001270727.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 3, mRNA",907.279881354738,0.457545901960919,0.586059802369319,0.780715381111544,0.434969912147722,0.797010737228761
"gi|398775209|ref|NM_001270730.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 6, mRNA",941.000176108623,-0.804921376268011,0.607274236781216,-1.32546603744364,0.185016626705501,0.584059141256749
"gi|398776358|ref|NR_073068.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 12, non-coding RNA",828.995847980175,0.268438820039671,0.578153548952064,0.464303679405292,0.642430188228662,0.882860647895078
"gi|398776655|ref|NR_073069.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 13, non-coding RNA",1547.36254318681,-2.02631262639448,0.572984449967656,-3.53641818117205,0.000405592113453537,0.0164521819401899
"gi|398774358|ref|NM_001270733.1| Homo sapiens BCL2-like 13 (apoptosis facilitator) (BCL2L13), transcript variant 9, mRNA",698.551294129004,0.0612125535496247,0.54926749051219,0.11144397694563,0.911264288670852,0.981499682433301
"gi|347300409|ref|NM_001244567.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 4, mRNA",375.387721697756,0.261360223841876,0.63379636102142,0.412372553576468,0.680066377105159,0.900867148892548
"gi|347300417|ref|NM_001244570.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 6, mRNA",510.72206469013,0.1757935814566,0.605371490633718,0.290389594119431,0.771518203591732,0.926677113446404
"gi|347300412|ref|NM_197967.2| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 3, mRNA",378.012891437995,0.602072980287389,0.518663651139295,1.16081583693956,0.2457168011474,0.655720998410795
"gi|347300415|ref|NM_001244569.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 5, mRNA",318.679694949826,0.419437637975193,0.666981579145331,0.628859403452581,0.529441105741815,0.846736820681161
"gi|347300411|ref|NM_001196.3| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 2, mRNA",343.80651093162,0.0386763844296881,0.583260157281598,0.0663106916302104,0.94713047127137,0.985464085664656
"gi|347300422|ref|NM_001244572.1| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 7, mRNA",402.776052892344,1.0583625713048,0.667049175125692,1.58663350585116,0.112595674253062,0.460502742376427
"gi|347300421|ref|NM_197966.2| Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 1, mRNA",479.555162265146,0.925573853939266,0.603608688882243,1.53340048111838,0.125177210280835,0.472891683283154
"gi|301171814|ref|NR_036168.1| Homo sapiens microRNA 3198-1 (MIR3198-1), microRNA",15.6196270202574,-0.257722084166837,0.536150125493229,-0.480690149852611,0.630736732902557,0.875970228146062
"gi|209862788|ref|NM_015241.2| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 1, mRNA",1156.15358654102,-0.0359198861886817,0.534778428277149,-0.0671677919103838,0.946448125532091,0.985464085664656
"gi|170172517|ref|NM_001122731.1| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 3, mRNA",396.263252703518,0.707462111868822,0.649765955754292,1.0887952894478,0.276244169358683,0.677596836201833
"gi|209862792|ref|NM_001136004.1| Homo sapiens microtubule associated monooxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 2, mRNA",2372.04527831706,-0.189322026051345,0.634306564975542,-0.298470860156784,0.765343813353126,0.926677113446404
"gi|262206229|ref|NR_030378.1| Homo sapiens microRNA 648 (MIR648), microRNA",15.0100171227734,-0.847636635470636,0.627380163247438,-1.3510733764407,0.176671928908106,0.573091274691313
"gi|212286153|ref|NR_024417.1| Homo sapiens uncharacterized LOC100192420 (FLJ41941), non-coding RNA",260.147393182841,0.958035913560369,0.523535316917728,1.82993559861583,0.0672595695083238,0.361082295576661
"gi|313482831|ref|NM_017929.5| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 1, mRNA",599.055428632138,-0.166251805679353,0.600037721369659,-0.277068923766765,0.78172718327029,0.926677113446404
"gi|313482833|ref|NM_001199319.1| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 3, mRNA",927.222630233371,0.776471905056963,0.533751217157896,1.45474498248735,0.145739874471811,0.521909913401213
"gi|313482832|ref|NM_001127649.2| Homo sapiens peroxisomal biogenesis factor 26 (PEX26), transcript variant 2, mRNA",551.461021203551,0.992864027875223,0.675979158664585,1.46877905205932,0.141892727633824,0.516894936380361
"gi|301171365|ref|NM_018943.2| Homo sapiens tubulin, alpha 8 (TUBA8), transcript variant 1, mRNA",437.216527909608,-0.397837995877432,0.575868354566641,-0.690848859331431,0.489660527221464,0.830647820456639
"gi|301171344|ref|NM_001193414.1| Homo sapiens tubulin, alpha 8 (TUBA8), transcript variant 2, mRNA",214.149227567095,0.1894759413644,0.468605731491484,0.404339786372937,0.685962872084646,0.902168934919348
"gi|156071510|ref|NM_017414.3| Homo sapiens ubiquitin specific peptidase 18 (USP18), mRNA",221.170802805946,-0.244243300377887,0.496789677200894,-0.491643267939963,0.622971550332662,0.875970228146062
"gi|117940050|ref|NR_003267.1| Homo sapiens gamma-glutamyltransferase 3 pseudogene (GGT3P), non-coding RNA",316.543142090609,0.0389726591803465,0.553109572305422,0.0704610101356664,0.943826732790333,0.985464085664656
"gi|189011563|ref|NM_005675.4| Homo sapiens DiGeorge syndrome critical region gene 6 (DGCR6), mRNA",195.073917509789,-0.308357779328279,0.527636433787766,-0.584413356588471,0.55894224268621,0.847457923026066
"gi|304766735|ref|NM_016335.4| Homo sapiens proline dehydrogenase (oxidase) 1 (PRODH), transcript variant 1, mRNA",371.852054307104,-0.736057154877062,0.491870569675508,-1.49644479718038,0.134537783153449,0.494022739739466
"gi|304766646|ref|NM_001195226.1| Homo sapiens proline dehydrogenase (oxidase) 1 (PRODH), transcript variant 2, mRNA",348.378831534849,-0.390282064936415,0.488755900129586,-0.798521439501677,0.42456795667273,0.792181675255216
"gi|345842381|ref|NR_002733.2| Homo sapiens DiGeorge syndrome critical region gene 5 (non-protein coding) (DGCR5), transcript variant 1, non-coding RNA",431.451962382946,0.423505614273107,0.516081305759545,0.820618010276134,0.411863885651725,0.786607221038025
"gi|345842382|ref|NR_045121.1| Homo sapiens DiGeorge syndrome critical region gene 5 (non-protein coding) (DGCR5), transcript variant 2, non-coding RNA",656.975618823644,0.822812625030367,0.534272693005785,1.54006116315111,0.123545445297322,0.472891683283154
"gi|205830460|ref|NR_024159.1| Homo sapiens DiGeorge syndrome critical region gene 9 (DGCR9), non-coding RNA",607.564513193633,-0.26451354439728,0.624674770035583,-0.423442016686879,0.671972794877671,0.896614862932707
"gi|221139719|ref|NR_026651.1| Homo sapiens DiGeorge syndrome critical region gene 10 (non-protein coding) (DGCR10), non-coding RNA",209.780927754917,-0.374975111359306,0.603165849877906,-0.621678285392334,0.53415343285128,0.847457923026066
"gi|291084738|ref|NM_001173534.1| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 3, mRNA",654.925217489709,0.750744632709741,0.599169337196716,1.25297572172533,0.21021454240492,0.599684925988033
"gi|291084734|ref|NM_001173533.1| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 2, mRNA",545.093591531956,-0.605071058964399,0.638061415329127,-0.948295954633598,0.342978809734449,0.718845998484531
"gi|296278247|ref|NR_033674.1| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 5, non-coding RNA",648.568573641592,0.413458743308765,0.50243235328382,0.822914250259688,0.41055675840856,0.786607221038025
"gi|296278245|ref|NM_001184781.1| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 4, mRNA",822.925630631873,0.028441031076772,0.604961417342937,0.0470129668792572,0.962502892881474,0.988885348957822
"gi|123701897|ref|NM_005137.2| Homo sapiens DiGeorge syndrome critical region gene 2 (DGCR2), transcript variant 1, mRNA",680.194887961761,0.0936165098979723,0.598866090562991,0.156322943264268,0.875778472540992,0.979250472341816
"gi|205830444|ref|NR_024157.1| Homo sapiens DiGeorge syndrome critical region gene 11 (non-protein coding) (DGCR11), non-coding RNA",409.255006155046,0.491986412927588,0.63504661699337,0.774724878083595,0.438502247210287,0.797372764983917
"gi|126362976|ref|NM_022719.2| Homo sapiens DiGeorge syndrome critical region gene 14 (DGCR14), mRNA",878.046002999888,0.295766705202157,0.566350308043333,0.522232796560124,0.601508253700132,0.868214743548304
"gi|194294512|ref|NM_053006.4| Homo sapiens testis-specific serine kinase 2 (TSSK2), mRNA",218.235650986415,-0.667076933896174,0.645171585951241,-1.03395274748908,0.301158254025412,0.688279016591539
"gi|4885362|ref|NM_005315.1| Homo sapiens goosecoid homeobox 2 (GSC2), mRNA",120.391307284743,-0.335513748278799,0.615466124702221,-0.545137636033388,0.585658859516538,0.856332479733116
"gi|374717345|ref|NR_046298.1| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 4, non-coding RNA",195.944040869705,-0.253791055590233,0.650996213705018,-0.389850279075865,0.696647262101071,0.907123668948628
"gi|374713106|ref|NM_005984.3| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 1, mRNA",313.309755229347,0.292406384361537,0.514121781232389,0.568749263376115,0.569526310729048,0.847457923026066
"gi|374717339|ref|NR_033687.2| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 2, non-coding RNA",530.791470177664,-1.27952192720745,0.624257760023479,-2.04966923784709,0.0403967188624603,0.279044892846864
"gi|374717342|ref|NM_001256534.1| Homo sapiens solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 (SLC25A1), transcript variant 3, mRNA",264.040915013391,-0.0757875719859428,0.614857359523885,-0.123260412861658,0.901900887687767,0.981499682433301
"gi|242247000|ref|NM_001835.3| Homo sapiens clathrin, heavy chain-like 1 (CLTCL1), transcript variant 2, mRNA",888.799817372143,1.243597305196,0.666557144361811,1.86570246184469,0.0620830050575785,0.345407264502164
"gi|242246984|ref|NM_007098.3| Homo sapiens clathrin, heavy chain-like 1 (CLTCL1), transcript variant 1, mRNA",846.037658323405,0.227131621745995,0.610515453400798,0.372032551315101,0.709868613610933,0.910138809071
"gi|21536484|ref|NM_003325.3| Homo sapiens histone cell cycle regulator (HIRA), mRNA",636.621318236789,-0.665401788241626,0.534307662031314,-1.24535325904166,0.213001926474009,0.599684925988033
"gi|26638658|ref|NM_003776.2| Homo sapiens mitochondrial ribosomal protein L40 (MRPL40), mRNA",111.730639738818,-0.373464435865689,0.565886429722904,-0.659963583238006,0.509277199265064,0.836283639150147
"gi|261278355|ref|NM_001166242.1| Homo sapiens chromosome 22 open reading frame 39 (C22orf39), transcript variant 2, mRNA",281.765847674656,-0.786030726710395,0.604118282247974,-1.30112057490714,0.193217186168639,0.590033615626194
"gi|261278353|ref|NM_173793.4| Homo sapiens chromosome 22 open reading frame 39 (C22orf39), transcript variant 1, mRNA",331.476898937915,-0.427496277459391,0.593302673104826,-0.720536577430624,0.471194687306691,0.822351184310917
"gi|241982784|ref|NM_001035247.2| Homo sapiens ubiquitin fusion degradation 1 like (yeast) (UFD1L), transcript variant 2, mRNA",296.314122832072,0.394328990738479,0.571845194758048,0.689572972463855,0.490462768858723,0.830647820456639
"gi|241982781|ref|NM_005659.6| Homo sapiens ubiquitin fusion degradation 1 like (yeast) (UFD1L), transcript variant 1, mRNA",338.292751093883,-1.20112015869775,0.523884606045536,-2.29271894008153,0.0218641913995245,0.192993535622726
"gi|523498706|ref|NM_001178010.2| Homo sapiens cell division cycle 45 (CDC45), transcript variant 1, mRNA",421.573724228927,0.874894236115341,0.657046937228497,1.33155515465265,0.183006409575852,0.583332930523029
"gi|523498708|ref|NM_003504.4| Homo sapiens cell division cycle 45 (CDC45), transcript variant 2, mRNA",400.960347008457,0.0549571153054254,0.520469849548826,0.10559135241564,0.915906586165558,0.981499682433301
"gi|523498707|ref|NM_001178011.2| Homo sapiens cell division cycle 45 (CDC45), transcript variant 3, mRNA",326.464661817917,-0.392788205682022,0.692026443794863,-0.567591324296932,0.570312499489012,0.847457923026066
"gi|195947371|ref|NM_003277.3| Homo sapiens claudin 5 (CLDN5), transcript variant 2, mRNA",186.338988876243,-1.08634059686035,0.608340970570513,-1.7857429458377,0.0741408883838393,0.382367053575081
"gi|195947373|ref|NM_001130861.1| Homo sapiens claudin 5 (CLDN5), transcript variant 1, mRNA",338.059734022758,-0.23369405787405,0.656371464481594,-0.356039332176975,0.721811109800699,0.915224583973815
"gi|211971054|ref|NR_024381.1| Homo sapiens long intergenic non-protein coding RNA 895 (LINC00895), non-coding RNA",102.237635120847,-1.24694381938598,0.599546770894379,-2.07981075025364,0.0375428946807993,0.267165715635456
"gi|313151231|ref|NM_002688.5| Homo sapiens septin 5 (SEPT5), transcript variant 1, mRNA",283.604298803193,0.086095364006726,0.580469320769887,0.148320265905761,0.882090022367329,0.980699975865545
"gi|313151241|ref|NR_037611.1| Homo sapiens SEPT5-GP1BB readthrough (SEPT5-GP1BB), non-coding RNA",708.065410901369,0.297781448551725,0.608945086774166,0.489011989782521,0.624833208458246,0.875970228146062
"gi|313151234|ref|NM_001009939.2| Homo sapiens septin 5 (SEPT5), transcript variant 2, mRNA",538.58861305252,-2.20878318934543,0.680831290671242,-3.24424452813817,0.00117762602313031,0.0277195048521443
"gi|313151242|ref|NR_037612.1| Homo sapiens SEPT5-GP1BB readthrough (SEPT5-GP1BB), non-coding RNA",499.949318489536,-0.575177948425948,0.518862287826611,-1.10853681587696,0.267630048476932,0.673064583172187
"gi|90193628|ref|NM_000407.4| Homo sapiens glycoprotein Ib (platelet), beta polypeptide (GP1BB), mRNA",175.447659646783,-0.344968084547001,0.645774588030558,-0.534192721331854,0.593208204442695,0.858088882432617
"gi|5174710|ref|NM_005992.1| Homo sapiens T-box 1 (TBX1), transcript variant B, mRNA",285.155924578061,-0.170056084952451,0.646184733891896,-0.263169456090712,0.792419971737938,0.926677113446404
"gi|18104949|ref|NM_080646.1| Homo sapiens T-box 1 (TBX1), transcript variant A, mRNA",247.476662678204,0.0675329228226872,0.57912660337572,0.116611674250568,0.907167786132065,0.981499682433301
"gi|18104951|ref|NM_080647.1| Homo sapiens T-box 1 (TBX1), transcript variant C, mRNA",280.120940865438,0.0461014889988345,0.665137165543104,0.0693112509525629,0.944741870311513,0.985464085664656
"gi|126157511|ref|NM_053004.2| Homo sapiens guanine nucleotide binding protein (G protein), beta polypeptide 1-like (GNB1L), mRNA",252.958746284415,-0.567485684584979,0.661889822043851,-0.857371824864505,0.391239425365386,0.773561691802184
"gi|126157476|ref|NM_024627.5| Homo sapiens chromosome 22 open reading frame 29 (C22orf29), mRNA",1011.38752127959,-0.554698480159633,0.635119725487981,-0.873376243720729,0.382458035271551,0.766586192967868
"gi|87196331|ref|NM_006440.3| Homo sapiens thioredoxin reductase 2 (TXNRD2), mRNA",205.663624470356,0.962136147585087,0.543026623147803,1.7718029035258,0.0764272804331282,0.389779130208954
"gi|205830449|ref|NM_000754.3| Homo sapiens catechol-O-methyltransferase (COMT), transcript variant 1, mRNA",411.738247115288,0.373458565141869,0.584449134633449,0.638992416980979,0.522827864962022,0.844256909735215
"gi|205830450|ref|NM_001135161.1| Homo sapiens catechol-O-methyltransferase (COMT), transcript variant 2, mRNA",220.91722486435,0.0751409465998129,0.575178256221231,0.130639407500327,0.896060567179706,0.981499682433301
"gi|205830452|ref|NM_001135162.1| Homo sapiens catechol-O-methyltransferase (COMT), transcript variant 3, mRNA",375.083514267633,3.20263480938876,0.504717488931467,6.34540090173819,2.21846964844702e-10,2.03655513727437e-07
"gi|205830454|ref|NM_007310.2| Homo sapiens catechol-O-methyltransferase (COMT), transcript variant 4, mRNA",322.506932107048,0.284234975027717,0.584799703622104,0.486038165319231,0.62694010670004,0.875970228146062
"gi|337756893|ref|NR_039918.1| Homo sapiens microRNA 4761 (MIR4761), microRNA",8.36781262340038,0.299753114261613,0.523619979310756,0.572463095575879,0.567008280765734,0.847457923026066
"gi|299829181|ref|NM_001670.2| Homo sapiens armadillo repeat gene deleted in velocardiofacial syndrome (ARVCF), mRNA",509.384916979019,-0.0696426198174969,0.564556639636059,-0.123358074156017,0.901823555414552,0.981499682433301
"gi|190570175|ref|NM_152906.4| Homo sapiens transport and golgi organization 2 homolog (Drosophila) (TANGO2), mRNA",650.278938807911,-0.787092780056232,0.584836825090989,-1.34583313889952,0.178356335480454,0.574495143758092
"gi|262205427|ref|NR_029706.1| Homo sapiens microRNA 185 (MIR185), microRNA",12.4009070141969,-0.992173683940526,0.559710705872095,-1.77265446869486,0.0762859801228307,0.389779130208954
"gi|298358603|ref|NM_022720.6| Homo sapiens DGCR8 microprocessor complex subunit (DGCR8), transcript variant 1, mRNA",511.023106987906,-0.114061846307706,0.597238655676207,-0.190982022385277,0.848539677971413,0.96372315049909
"gi|298358597|ref|NM_001190326.1| Homo sapiens DGCR8 microprocessor complex subunit (DGCR8), transcript variant 2, mRNA",971.048063098033,-0.00116318928582847,0.562873210845701,-0.00206652095607964,0.998351156008136,0.999187431902981
"gi|312147419|ref|NR_037412.1| Homo sapiens microRNA 3618 (MIR3618), microRNA",17.5821949364488,1.4566476923952,0.508694374493816,2.86350265588186,0.0041898530153554,0.0608665982159971
"gi|269847524|ref|NR_031706.1| Homo sapiens microRNA 1306 (MIR1306), microRNA",13.9824692596292,1.69927362319944,0.538156982980749,3.15757980838134,0.00159084683723708,0.0339627301531078
"gi|384229062|ref|NM_182984.4| Homo sapiens tRNA methyltransferase 2 homolog A (S. cerevisiae) (TRMT2A), transcript variant 2, mRNA",507.885699319099,-0.0748867067070466,0.672350332645774,-0.111380485843383,0.911314633810265,0.981499682433301
"gi|384229061|ref|NM_022727.5| Homo sapiens tRNA methyltransferase 2 homolog A (S. cerevisiae) (TRMT2A), transcript variant 1, mRNA",852.605690722545,-0.648642355909861,0.587807392636018,-1.10349472299256,0.269812381925234,0.673064583172187
"gi|384229063|ref|NM_001257994.1| Homo sapiens tRNA methyltransferase 2 homolog A (S. cerevisiae) (TRMT2A), transcript variant 3, mRNA",469.766813602944,1.04045965989166,0.59215862919777,1.7570623961036,0.0789071743953768,0.391766556254533
"gi|520975480|ref|NM_002882.3| Homo sapiens RAN binding protein 1 (RANBP1), transcript variant 2, mRNA",239.431662709577,-0.854353420569075,0.653881463165593,-1.30658761365241,0.191352805574987,0.589469380932343
"gi|297206815|ref|NM_013373.3| Homo sapiens zinc finger, DHHC-type containing 8 (ZDHHC8), transcript variant 2, mRNA",847.089803365329,-0.0126289265377249,0.550412597060479,-0.0229444722107936,0.981694566026968,0.995633597801007
"gi|297206816|ref|NM_001185024.1| Homo sapiens zinc finger, DHHC-type containing 8 (ZDHHC8), transcript variant 1, mRNA",330.007900100452,-0.305171961085662,0.538323009646485,-0.566893771243528,0.570786356282514,0.847457923026066
"gi|343780886|ref|NM_001243537.1| Homo sapiens uncharacterized LOC388849 (LOC388849), mRNA",81.9323846482893,-0.806206358876739,0.636615380071465,-1.26639472452933,0.20537179869936,0.599684925988033
"gi|336285276|ref|NR_038460.1| Homo sapiens uncharacterized LOC284865 (LOC284865), non-coding RNA",411.91172987903,0.363196659920067,0.536724912697401,0.676690519347725,0.498602332974576,0.830647820456639
"gi|223941895|ref|NR_026919.1| Homo sapiens long intergenic non-protein coding RNA 896 (LINC00896), non-coding RNA",281.528713960551,1.19395093164792,0.483066712549483,2.47160671731365,0.0134507398599562,0.145267990487528
"gi|47519383|ref|NM_023004.5| Homo sapiens reticulon 4 receptor (RTN4R), mRNA",212.088829385269,-0.167170546629324,0.611031351400837,-0.273587511092635,0.784401632648472,0.926677113446404
